"id","latinsknavnid","projectid","phylum","class","subclass","order","underorder","family","old_description","genus","species","species_latin","stadium","indetermined","alien","blacklist_cat","native","last_updated_by","last_updated","autorstring"
"d6288844-2390-11e8-b8e2-001cc4ddf696",110306,"d62888e4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Heteroptera","Lygaeidae (frøteger)","orden Hemiptera (nebbmunner), Heteroptera (teger)","Kleidocerys","resedae","Kleidocerys resedae","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6288b00-2390-11e8-b8e2-001cc4ddf696",110295,"d6288ba0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Heteroptera","Lygaeidae (frøteger)","orden Hemiptera (nebbmunner), Heteroptera (teger)","Nysius","ericae","Nysius ericae","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d626c5cc-2390-11e8-b8e2-001cc4ddf696",,"d626c66c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Dicyrtomidae","orden Collembola (spretthaler)","Dicyrtoma","sp.","Dicyrtoma sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d628a392-2390-11e8-b8e2-001cc4ddf696",119214,"d628a432-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Formica","rufa","Formica rufa","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:42.650053","(rød skogmaur)"
"d6289604-2390-11e8-b8e2-001cc4ddf696",111035,"d628969a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Aucheorrhyncha","Cicadellidae (bladsikader)","orden Hemiptera (nebbmunner), Aucheorrhyncha (sikader)","Megophthalmus","scanicus","Megophthalmus scanicus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628a91e-2390-11e8-b8e2-001cc4ddf696",119200,"d628a9b4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Lasius","fuliginosus","Lasius fuliginosus","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:45.336429","(svart tremaur)"
"d628abd0-2390-11e8-b8e2-001cc4ddf696",119188,"d628ac70-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Lasius","niger","Lasius niger","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:47.512625","(svart jordmaur)"
"d628ae96-2390-11e8-b8e2-001cc4ddf696",119189,"d628af2c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Lasius","platythorax","Lasius platythorax","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:49.587912","(skogjordmaur)"
"d628b422-2390-11e8-b8e2-001cc4ddf696",119133,"d628b4c2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Myrmica","rubra","Myrmica rubra","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:51.696249","(hageeitermaur)"
"d6289b7c-2390-11e8-b8e2-001cc4ddf696",111386,"d6289c12-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Aucheorrhyncha","Cicadellidae (bladsikader)","orden Hemiptera (nebbmunner), Aucheorrhyncha (sikader)","Balclutha","punctata","Balclutha punctata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6257cbc-2390-11e8-b8e2-001cc4ddf696",,"d6257d5c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Hypogastruridae","orden Collembola (spretthaler)","Xenylla","welchi","Xenylla welchi","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Folsom, 1916"
"d62898c0-2390-11e8-b8e2-001cc4ddf696",111186,"d6289956-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Aucheorrhyncha","Cicadellidae (bladsikader)","orden Hemiptera (nebbmunner), Aucheorrhyncha (sikader)","Eupteryx","decemnotata","Eupteryx decemnotata","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6255df4-2390-11e8-b8e2-001cc4ddf696",,"d6255e94-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Arachnida","","Opiliones","","","underklasse ?, orden Opiliones (vevkjerringer)","Opiliones","spp.","Opiliones spp.","adult",f,f,"",f,"jens.astrom","2018-11-18 14:51:34.30584",""
"d628b152-2390-11e8-b8e2-001cc4ddf696",119174,"d628b1fc-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Linepithema","humile","Linepithema humile","adult",f,t,"HI",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6256920-2390-11e8-b8e2-001cc4ddf696",119986,"d62569c0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Hypogastruridae","orden Collembola (spretthaler)","Ceratophysella","engadinensis","Ceratophysella engadinensis","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848","(Gisin, 1949)"
"d628b800-2390-11e8-b8e2-001cc4ddf696",119135,"d628b8a0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Myrmica","ruginodis","Myrmica ruginodis","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:53.7644","(skogeitermaur)"
"d625526e-2390-11e8-b8e2-001cc4ddf696",,"d625530e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Arachnida","","Araneae","","Linyphiidae","Araneae (edderkopper)","Linyphidae","spp.","Linyphidae spp. juv.","juvenile",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d6256376-2390-11e8-b8e2-001cc4ddf696",15070,"d6256416-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Hypogastruridae","orden Collembola (spretthaler)","Hypogastrura","assimilis","Hypogastrura assimilis","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:56.458368","Krausbauer, 1898"
"d625555c-2390-11e8-b8e2-001cc4ddf696",,"d62555fc-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Arachnida","","Araneae","","Theridiidae","Araneae (edderkopper)","Theridiidae","spp.","Theridiidae spp. juv.","juvenile",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d6256650-2390-11e8-b8e2-001cc4ddf696",15073,"d62566f0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Hypogastruridae","orden Collembola (spretthaler)","Hypogastrura","purpurescens","Hypogastrura purpurescens","adult",f,f,"",t,"jens.astrom","2018-11-17 13:56:00.920477","(Lubbock, 1867)"
"d6255872-2390-11e8-b8e2-001cc4ddf696",,"d6255912-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Arachnida","","Araneae","","Thomicidae","Araneae (edderkopper)","Ozyptila","sp.","Ozyptila sp. juv.","juvenile",t,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d6255b2e-2390-11e8-b8e2-001cc4ddf696",,"d6255bce-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Arachnida","","Araneae","","","Araneae (edderkopper)","Aranae","spp.","Aranae spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62560b0-2390-11e8-b8e2-001cc4ddf696",,"d6256150-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Arachnida","","Pseudoscorpiones","","","underklasse ?, orden Pseudoscorpiones (moseskorpioner)","Pseudoscorpiones","spp.","Pseudoscorpiones spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62579e2-2390-11e8-b8e2-001cc4ddf696",,"d6257a82-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Hypogastruridae","orden Collembola (spretthaler)","Ceratophysella","sp.","Ceratophysella sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d627116c-2390-11e8-b8e2-001cc4ddf696",,"d627120c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Leiodiidae (mycelbiller)","orden Coleoptera (biller)","Leiodes","sp.","Leiodes sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62587b6-2390-11e8-b8e2-001cc4ddf696",,"d6258856-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Hypogastruridae","orden Collembola (spretthaler)","Xenylla","sp.","Xenylla sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d625a0d4-2390-11e8-b8e2-001cc4ddf696",,"d625a174-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Neanuridae","orden Collembola (spretthaler)","Friesea","sp.","Friesea sp. 0+0 oc","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","0+0 oc"
"d625baa6-2390-11e8-b8e2-001cc4ddf696",,"d625bb46-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Protaphorura","pulvinata","Protaphorura pulvinata","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","(Gisin, 1954)"
"d625bd80-2390-11e8-b8e2-001cc4ddf696",,"d625be20-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Protaphorura","sp.","Protaphorura sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d625aeee-2390-11e8-b8e2-001cc4ddf696",,"d625af84-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Onychiurus","cf.","Onychiurus cf. volinensis","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","""volinensis"""
"d625c9b0-2390-11e8-b8e2-001cc4ddf696",,"d625ca46-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Paratullbergia","macdougalli","Paratullbergia macdougalli","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848"," Bagnall, 1936"
"d625df0e-2390-11e8-b8e2-001cc4ddf696",,"d625dfa4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Mesaphorura","jevanica","Mesaphorura jevanica","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Rusek, 1996"
"d625ea9e-2390-11e8-b8e2-001cc4ddf696",,"d625eb3e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Mesaphorura","delamarei","Mesaphorura delamarei","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Weiner, 1991"
"d625f5f2-2390-11e8-b8e2-001cc4ddf696",,"d625f692-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Mesaphorura","simoni","Mesaphorura simoni","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Jordana & Arbea, 1994"
"d625fcc8-2390-11e8-b8e2-001cc4ddf696",,"d625fd72-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Onychiuridae","orden Collembola (spretthaler)","Mesaphorura","sp.","Mesaphorura sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d625ffac-2390-11e8-b8e2-001cc4ddf696",,"d626004c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Anurophorus","satchelli","Anurophorus satchelli","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848"," Goto, 1956"
"d6260830-2390-11e8-b8e2-001cc4ddf696",,"d62608da-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Paranurophorus","simplex","Paranurophorus simplex","´",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Denis, 1929"
"d626218a-2390-11e8-b8e2-001cc4ddf696",,"d6262220-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Folsomides","centralis","Folsomides centralis","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","(Denis, 1931)"
"d6262450-2390-11e8-b8e2-001cc4ddf696",,"d62624e6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Folsomina","onychiurina","Folsomina onychiurina","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848"," Denis, 1931"
"d626270c-2390-11e8-b8e2-001cc4ddf696",,"d62627a2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Murcrosomia","garretti","Murcrosomia garretti","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","(Bagnall, 1939)"
"d6267874-2390-11e8-b8e2-001cc4ddf696",,"d626790a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Pseudosinella","sp.","Pseudosinella sp.","adult",t,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d626321a-2390-11e8-b8e2-001cc4ddf696",,"d62632ba-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Hemisotoma","ponticus","Hemisotoma ponticus","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","(Stach, 1947)"
"d6266776-2390-11e8-b8e2-001cc4ddf696",,"d626680c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Isotomurus","pseudopalustris","Isotomurus pseudopalustris","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Carapelli et al., 2001"
"d6264462-2390-11e8-b8e2-001cc4ddf696",,"d6264502-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Isotoma","sp.","Isotoma sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d6265f06-2390-11e8-b8e2-001cc4ddf696",,"d6265fa6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Vertagopus","sp.","Vertagopus sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6267e0a-2390-11e8-b8e2-001cc4ddf696",,"d6267eb4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Entomobrya","nigrocincta","Entomobrya nigrocincta","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Denis, 1923"
"d6266d16-2390-11e8-b8e2-001cc4ddf696",,"d6266dc0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Isotomurus","sp.","Isotomurus sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d62694a8-2390-11e8-b8e2-001cc4ddf696",,"d6269548-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Heteromurus","major","Heteromurus major","adult",f,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","Moniez, 1889"
"d62680f8-2390-11e8-b8e2-001cc4ddf696",,"d626818e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Entomobrya","nigrocincta/multifasciata","Entomobrya nigrocincta/multifasciata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6268670-2390-11e8-b8e2-001cc4ddf696",,"d6268710-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Entomobrya","sp.","Entomobrya sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6268940-2390-11e8-b8e2-001cc4ddf696",,"d62689e0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Entomobrya","sp.","Entomobrya sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d62691d8-2390-11e8-b8e2-001cc4ddf696",,"d6269278-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Lepidocyrtus","sp.","Lepidocyrtus sp.","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6269a3e-2390-11e8-b8e2-001cc4ddf696",,"d6269ade-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Orchesella","sp.","Orchesella sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d626a286-2390-11e8-b8e2-001cc4ddf696",,"d626a31c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Tomoceridae","orden Collembola (spretthaler)","Tomocerus","sp.","Tomocerus sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d626ac7c-2390-11e8-b8e2-001cc4ddf696",,"d626ad1c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Sminthurididae","orden Collembola (spretthaler)","Sminthurides","sp.","Sminthurides sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d626ba96-2390-11e8-b8e2-001cc4ddf696",,"d626bb36-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Katiannidae","orden Collembola (spretthaler)","Sminthurinus","sp.","Sminthurinus sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d6262f54-2390-11e8-b8e2-001cc4ddf696",,"d6262ff4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Hemisotoma","thermophila","Hemisotoma thermophila","adult",f,f,"",t,"jens.astrom","2018-11-17 13:56:57.904565","(Axelson, 1990)"
"d626bd70-2390-11e8-b8e2-001cc4ddf696",,"d626be24-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Bourletiellidae","orden Collembola (spretthaler)","Bourletiella","sp.","Bourletiella sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d62634ea-2390-11e8-b8e2-001cc4ddf696",,"d626358a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Isotomidae","orden Collembola (spretthaler)","Hemisotoma","scapellifer","Hemisotoma scapellifer","adult",f,f,"",t,"jens.astrom","2018-11-17 13:57:02.790386","(Gisin, 1955)"
"d626c040-2390-11e8-b8e2-001cc4ddf696",,"d626c0e0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Bourletiellidae","orden Collembola (spretthaler)","Deruterosminthurus","sp.","Deruterosminthurus sp. juv.","juvenile",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d626c8c4-2390-11e8-b8e2-001cc4ddf696",,"d626c95a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Malacostraca","","Isopoda","Oniscidea","","orden Isopoda (isopoder), u.orden Oniscidea (skrukketroll)","Oniscidea","spp.","Oniscidea spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d626ce46-2390-11e8-b8e2-001cc4ddf696",,"d626cee6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Elateridae (smellere)","orden Coleoptera (biller)","Elateridae","spp.","Elateridae spp. juv","larvae",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv"
"d626d102-2390-11e8-b8e2-001cc4ddf696",,"d626d1a2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","","orden Coleoptera (biller)","Coleoptera","spp.","Coleoptera spp. juv","larvae",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv"
"d62683be-2390-11e8-b8e2-001cc4ddf696",,"d6268454-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Entomobrya","cf.","Entomobrya cf. lanuginosa","adult",f,f,"",t,"jens.astrom","2018-11-17 13:57:11.922519","lanuginosa (Nicolet, 1841)"
"d6268ed6-2390-11e8-b8e2-001cc4ddf696",,"d6268f80-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Entognata","","Collembola","","Entomobryidae","orden Collembola (spretthaler)","Lepidocyrtus","cf.","Lepidocyrtus cf. lanuginosus","adult",f,f,"",t,"jens.astrom","2018-11-17 13:57:15.310513","lanuginosus (Gmelin, 1790)"
"d626fa06-2390-11e8-b8e2-001cc4ddf696",,"d626fab0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Carabidae (løpebiller)","orden Coleoptera (biller)","Metabletus","truncatellus","Metabletus truncatellus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6270eba-2390-11e8-b8e2-001cc4ddf696",,"d6270f5a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Ptiliidae (fjærvinger)","orden Coleoptera (biller)","Acrotrichis","sp.","Acrotrichis sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6271586-2390-11e8-b8e2-001cc4ddf696",,"d6271630-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Leiodiidae (mycelbiller)","orden Coleoptera (biller)","Colon","sp.","Colon sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6271b1c-2390-11e8-b8e2-001cc4ddf696",,"d6271bb2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae, Scydmaeninae (perlebiller)","orden Coleoptera (biller)","Neuraphes","sp.","Neuraphes sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6271dd8-2390-11e8-b8e2-001cc4ddf696",,"d6271e6e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae, Scydmaeninae (perlebiller)","orden Coleoptera (biller)","Stenichnus","sp.","Stenichnus sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627236e-2390-11e8-b8e2-001cc4ddf696",,"d6272404-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae, Pselaphinae (køllebiller)","orden Coleoptera (biller)","Bythinus","burelli","Bythinus burelli","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6274498-2390-11e8-b8e2-001cc4ddf696",,"d627454c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Carpelimus","tetracarinatus","Carpelimus tetracarinatus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62762f2-2390-11e8-b8e2-001cc4ddf696",,"d6276392-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Erichsonius","signaticornis","Erichsonius signaticornis","adult",f,t,"NK",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6275aaa-2390-11e8-b8e2-001cc4ddf696",,"d6275b4a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Xantholinus","sp.","Xantholinus sp. A","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","A"
"d6275d5c-2390-11e8-b8e2-001cc4ddf696",,"d6275e06-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Xantholinus","sp.","Xantholinus sp. B","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","B"
"d6274cea-2390-11e8-b8e2-001cc4ddf696",,"d6274d80-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Scopaeus","cf.","Scopaeus cf. ryei","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848","reyi"
"d627526c-2390-11e8-b8e2-001cc4ddf696",,"d6275302-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Scopaeus","sp.","Scopaeus sp. A","adult",t,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","A"
"d627891c-2390-11e8-b8e2-001cc4ddf696",,"d62789b2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Tachyporus","cf.","Tachyporus cf. pusillus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006","pusillus"
"d627939e-2390-11e8-b8e2-001cc4ddf696",,"d6279448-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Acrotona","cf.","Acrotona cf. fungi","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006","fungi"
"d6279a38-2390-11e8-b8e2-001cc4ddf696",,"d6279ad8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Acrotona","cf.","Acrotona cf. negligens","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006","negligens"
"d627551e-2390-11e8-b8e2-001cc4ddf696",,"d62755be-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Medon","sp.","Medon sp.","adult",t,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627a014-2390-11e8-b8e2-001cc4ddf696",,"d627a0b4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Acrotona","cf.","Acrotona cf. parens","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006","parens"
